TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20090513,14.193,1,451.36,115.233,1,344.485,1,7.946,1,98.242,1,6,1,5.805,0.958333,0.757347826,0.958333333,60.27566667,1,254.8867083,1,198.5738333,1,14.77766667,1,384.2747083,1,394.904,1,10.064,1,8.962,1,-9999,1,22.2673,-9999,-9999,-9999,-9999,3.87799,3.70758,-9999,-9999,-9999,-9999,6.83543,2.27952,1,0.219473,2.27785,2.27952,2.29648,1,1,1,3.89218,3.61788,3.72404,3.89218,1.33836,1.33836,1.44619,1.62218,4.80101,4.66073,4.76668,4.84506,1.81437,1.71819,1.79345,1.83897,-9999,-9999
20090514,11.061,1,453.185,192.963,1,323.106,1,5.061,1,97.943,1,8.1,1,5.729,0.958333,0.906304348,0.958333333,122.1091667,1,397.72275,1,207.6775,1,24.142875,1,369.398625,1,395.812,1,10.897,1,10.712,1,-9999,1,29.2556,-9999,-9999,-9999,-9999,4.47368,56.2821,-9999,-9999,-9999,-9999,8.80048,1.89566,1,0.257523,1.88683,1.89566,1.89674,1,1,1,3.53788,3.47774,3.53667,3.60664,1.58161,1.58205,1.65586,1.79116,4.11898,3.87135,4.0203,4.10036,2.4868,2.33351,2.43167,2.47915,-9999,-9999
20090515,11.367,1,454.97,277.864,1,306.209,1,7.686,1,99.137,0,0,0.0416667,2.618,0,-9999,0,-9999,0,570.287,1,-9999,0,-9999,0,-9999,0,395.52,1,10.191,1,10.405,1,-9999,1,32.9715,-9999,-9999,-9999,-9999,4.5435,102.906,-9999,-9999,-9999,-9999,8.71486,1.22783,1,0.22734,1.19558,1.21577,1.24311,1,1,1,3.5519,3.5075,3.5519,3.63437,2.2757,2.27408,2.29798,2.36717,3.77742,3.26482,3.71115,3.738,2.66667,2.36529,2.63126,2.64599,-9999,-9999
20090516,7.622,1,456.71,134.824,1,324.088,1,3.774,1,98.269,1,3.1,1,5.65,1,0.836916667,1,89.40079167,1,276.92225,1,196.9489167,1,16.72041667,1,352.434,1,396.318,1,11.247,1,10.393,1,-9999,1,26.4281,-9999,-9999,-9999,-9999,3.76378,44.3165,-9999,-9999,-9999,-9999,9.19294,1.2865,1,0.208402,1.1872,1.27298,1.2865,1,1,1,3.1335,3.27781,3.33104,3.36847,2.0455,1.92193,2.04455,2.08778,2.56604,2.20163,2.49689,2.58105,1.4838,1.33042,1.45301,1.49254,-9999,-9999
20090517,6.498,1,458.409,362.267,1,237.793,1,6.675,1,99.444,1,0,1,5.528,1,0.800833333,1,202.5704167,1,720.4383333,1,121.8843333,1,48.44670833,1,348.0380417,1,395.586,1,9.942,1,10.219,1,-9999,1,39.1618,-9999,-9999,-9999,-9999,5.17748,151.341,-9999,-9999,-9999,-9999,10.6838,-0.130626,1,0.266513,-0.130626,-0.130626,-0.119985,1,1,1,3.08936,3.18699,3.40587,3.42338,3.55392,3.31809,3.52585,3.554,2.00088,1.83153,1.94978,2.04653,2.3599,2.23829,2.32181,2.3846,-9999,-9999
20090518,11.851,1,460.064,316.373,1,284.075,1,10.17,1,99.449,1,0,1,5.035,1,0.729666667,1,185.060875,1,654.7170833,1,164.339625,1,40.68183333,1,373.84875,1,397.577,1,10.288,1,9.874,1,-9999,1,34.1898,-9999,-9999,-9999,-9999,5.77306,115.693,-9999,-9999,-9999,-9999,10.446,0.54789,1,0.329981,0.512881,0.54789,0.561488,1,1,1,3.81819,3.81857,3.91143,3.97932,3.36354,3.30551,3.36135,3.38484,2.48856,2.37253,2.47321,2.5326,2.04692,1.97759,2.03945,2.07297,-9999,-9999
20090519,11.065,1,461.676,200.385,1,326.037,1,5.469,1,99.346,1,1.6,1,4.04,1,0.644333333,1,130.8494167,1,425.7935417,1,266.3264583,1,24.437,1,370.5834583,1,395.251,1,11.348,1,9.659,1,-9999,1,39.5882,-9999,-9999,-9999,-9999,4.56384,63.1654,-9999,-9999,-9999,-9999,7.57536,1.08629,1,0.268763,1.01234,1.02042,1.08592,1,1,1,3.86376,3.86497,4.06647,4.11069,2.98817,2.85264,2.98067,3.04823,2.34292,2.24601,2.34292,2.3899,1.72023,1.65869,1.72023,1.76058,-9999,-9999
20090520,20.845,1,463.244,336.696,1,334.197,1,16.266,1,98.824,1,0,1,6.416,1,0.917,1,200.2185833,1,715.6094167,1,134.7211667,1,44.71070833,1,425.2637917,1,392.25,1,13.058,1,9.319,1,-9999,1,58.5592,-9999,-9999,-9999,-9999,5.59348,74.2249,-9999,-9999,-9999,-9999,9.08939,1.72091,1,0.296771,1.72091,1.78145,1.82571,1,1,1,5.12614,4.77465,5.07041,5.12547,3.08945,3.05373,3.29726,3.35892,4.18016,3.93927,4.18016,4.46787,2.64484,2.5999,2.64484,2.7199,-9999,-9999
20090521,17.421,1,464.768,213.585,1,339.837,1,10.753,1,98.839,1,1.5,1,5.076,1,0.762791667,1,118.2727917,1,457.894125,1,193.722875,1,30.461875,1,403.9203333,1,392.709,1,14.411,1,8.963,1,-9999,1,29.496,-9999,-9999,-9999,-9999,4.68345,59.6887,-9999,-9999,-9999,-9999,6.91217,0.975486,1,0.302435,0.97494,0.991635,1.09138,1,1,1,4.87769,4.79448,4.85547,5.28638,3.8924,3.75456,3.87883,4.27466,3.80707,3.67934,3.80707,4.03282,2.16512,2.13697,2.1817,2.26594,-9999,-9999
20090522,13.313,1,466.247,346.416,1,297.196,1,8.243,1,99.581,1,0,1,2.526,1,0.3025,1,215.14425,1,731.458125,1,134.1343333,1,46.15941667,1,381.789375,1,394.034,1,13.244,1,8.792,1,-9999,1,59.142,-9999,-9999,-9999,-9999,5.70333,129.156,-9999,-9999,-9999,-9999,9.69217,-0.587364,1,0.320819,-0.643142,-0.610372,-0.478488,1,1,1,4.51283,4.50723,4.7314,4.9494,5.48733,4.95822,5.32222,5.48733,3.30271,3.26479,3.30271,3.50764,3.33803,3.31727,3.39158,3.49995,-9999,-9999
20090523,13.931,1,467.68,191.485,1,330.941,1,7.908,1,99.055,1,0,1,3.726,1,0.43975,1,109.911625,1,401.1339167,1,236.6891667,1,27.58529167,1,384.1615833,1,394.018,1,13.079,1,8.492,1,-9999,1,34.6689,-9999,-9999,-9999,-9999,4.41848,50.7362,-9999,-9999,-9999,-9999,5.47429,-0.56282,1,0.291905,-0.643245,-0.56282,-0.544853,1,1,1,4.59952,4.57693,4.7352,4.8607,5.32384,5.21792,5.29272,5.32384,3.63375,3.62842,3.65737,3.96017,2.79898,2.79898,2.87255,3.01325,-9999,-9999
20090524,12.094,1,469.069,355.252,1,277.401,1,7.334,1,99.241,1,0,1,2.933,1,0.376875,1,203.1885417,1,745.866125,1,127.361375,1,52.325,1,376.08825,1,392.751,1,12.733,1,8.232,1,-9999,1,52.9535,-9999,-9999,-9999,-9999,5.62385,135.954,-9999,-9999,-9999,-9999,9.39137,-0.888629,0.916667,0.342051,-0.951186,-0.935111,-0.888629,0.958333,0.833333,0.916667,4.31385,4.29157,4.46273,4.52615,5.41278,5.24168,5.35136,5.45547,3.49407,3.49288,3.66172,3.93214,4.13848,4.13848,4.22904,4.39445,-9999,-9999
20090525,11.695,1,470.411,350.296,1,275.017,1,8.53,1,99.445,1,0,1,4.23,1,0.558625,1,200.4454583,1,740.9477917,1,141.2538333,1,52.53504167,1,371.3975833,1,392.889,1,12.294,1,7.945,1,-9999,1,40.2063,-9999,-9999,-9999,-9999,5.59578,129.6,-9999,-9999,-9999,-9999,8.59967,-0.938485,1,0.360016,-0.938485,-0.932391,-0.873742,1,1,1,4.22077,4.1968,4.30176,4.30753,5.3548,5.08104,5.15457,5.24071,3.54861,3.54861,3.79991,4.16389,4.39812,4.39812,4.50405,4.69348,-9999,-9999
20090526,8.587,1,471.708,91.366,1,332.71,1,4.442,1,98.798,1,4.5,1,3.337,0.875,0.476428571,0.875,53.936125,1,201.0036667,1,172.692875,1,13.98929167,1,355.8634583,1,391.258,1,11.484,1,7.963,1,-9999,1,20.7987,-9999,-9999,-9999,-9999,3.08487,3.0926,-9999,-9999,-9999,-9999,3.39438,0.301906,1,0.323752,0.266952,0.283511,0.312591,1,1,1,3.78684,3.78684,3.96781,3.97527,3.75604,3.47824,3.60797,3.66712,2.97436,2.97436,3.27726,3.75153,2.7069,2.7069,2.81584,3.12336,-9999,-9999
20090527,9.267,1,472.958,47.108,1,356.449,1,5.859,1,98.197,1,16.2,1,4.224,0,-9999,-9999,38.493,1,103.8525,1,99.48804167,1,5.7025,1,359.3332917,1,387.152,1,11.062,1,10.453,1,-9999,1,8.68965,-9999,-9999,-9999,-9999,1.29989,-13.0224,-9999,-9999,-9999,-9999,2.92147,2.4819,1,0.241566,2.41969,2.4819,2.62495,1,1,1,3.829,3.80577,3.87246,3.87846,1.37828,1.26883,1.39056,1.41147,3.27486,3.3112,3.56695,4.11126,1.993,1.993,2.09301,2.28757,-9999,-9999
20090528,9.917,1,474.161,74.128,1,346.236,1,5.303,1,97.691,1,2.1,1,3.412,0.125,-9999,0,47.42783333,1,158.361,1,140.2460417,1,10.17379167,1,362.5005,1,391.075,1,11.358,1,11.561,1,-9999,1,12.6385,-9999,-9999,-9999,-9999,1.62119,-0.851995,-9999,-9999,-9999,-9999,3.38856,1.06152,1,0.36345,0.868139,1.03008,1.05907,1,1,1,3.86566,3.76259,3.77159,3.84631,2.71496,2.71061,2.77125,2.82674,3.59187,3.59187,3.86051,4.06088,2.97189,2.97189,3.03089,3.16151,-9999,-9999
20090529,10.221,1,475.317,285.405,1,290.731,1,5.271,1,98.078,1,0.1,1,3.99,1,0.522958333,1,169.00125,1,575.7416667,1,209.2743333,1,43.69570833,1,362.5820833,1,391.168,1,11.608,1,11.079,1,-9999,1,51.1914,-9999,-9999,-9999,-9999,5.08545,103.606,-9999,-9999,-9999,-9999,9.68147,-1.81727,1,0.530237,-1.93749,-1.84241,-1.81727,1,1,1,3.85203,3.64978,3.72835,3.81878,5.56059,5.54561,5.56059,5.68386,3.83444,3.77774,3.91879,4.32267,5.55707,5.45862,5.61236,5.77386,-9999,-9999
20090530,8.94,1,476.427,260.394,1,279.929,1,5.486,1,97.91,1,0.8,1,4.504,1,0.597833333,1,142.1334583,1,530.6878333,1,200.4564583,1,42.23425,1,355.1974167,1,395.596,1,10.707,1,10.562,1,-9999,1,37.4251,-9999,-9999,-9999,-9999,4.54964,77.1726,-9999,-9999,-9999,-9999,6.20505,-2.22925,0.958333,0.558182,-2.22925,-2.22578,-2.16293,0.958333,0.958333,1,3.6408,3.5087,3.65106,3.73143,5.91091,5.62388,5.87036,5.896,3.67502,3.21459,3.79552,4.14517,5.86283,5.33705,5.93064,6.13761,-9999,-9999
20090531,6.554,1,477.488,319.473,1,278.687,1,5.06,1,98.567,1,2.2,1,3.889,1,0.515958333,1,199.671625,1,647.0129583,1,213.7248333,1,52.736,0.958333333,347.042,1,394.318,1,10.075,1,10.146,1,-9999,1,40.7557,-9999,-9999,-9999,-9999,5.19027,136.603,-9999,-9999,-9999,-9999,7.89006,-2.09123,1,0.489766,-2.11323,-2.09123,-2.08942,1,1,1,3.30519,3.30519,3.44114,3.51965,5.63819,5.38216,5.53056,5.6115,3.0241,2.72626,3.0241,3.63576,5.99848,5.52107,6.05576,6.23405,-9999,-9999
20090601,8.732,1,478.501,144.741,1,328.123,1,3.191,1,98.417,1,4.8,1,4.196,1,0.574875,1,94.01566667,1,285.952625,1,223.5695417,1,21.81575,1,356.721125,1,392.272,1,10.384,1,10.694,1,-9999,1,28.4208,-9999,-9999,-9999,-9999,3.89698,30.2487,-9999,-9999,-9999,-9999,5.02982,-0.835977,1,0.430315,-0.841732,-0.838194,-0.726188,1,1,1,3.53288,3.3942,3.66683,3.72946,4.51866,3.9586,4.40261,4.54044,3.54406,3.46579,3.54406,3.94707,4.26142,3.86223,4.26142,4.44934,-9999,-9999
20090602,10.055,1,479.467,317.875,1,286.384,1,5.534,1,99.109,1,0,1,2.686,1,0.399541667,1,189.0877083,1,667.6832083,1,218.954375,1,49.299625,1,365.1045833,1,384.034,0.958333,10.568,1,10.575,1,-9999,1,52.4588,-9999,-9999,-9999,-9999,4.70399,106.329,-9999,-9999,-9999,-9999,6.97782,-2.18365,0.958333,0.525024,-2.33351,-2.30145,-2.18365,0.958333,0.958333,0.958333,3.7254,3.6398,3.74263,3.9144,5.9519,5.77802,5.97443,6.24141,3.471,3.46871,3.5802,3.73721,5.56501,5.56104,5.60432,5.6509,-9999,-9999
20090603,9.556,1,480.384,360.775,1,265.986,1,5.598,1,99.279,1,0,1,3.839,1,0.522625,1,205.5876667,1,733.8860417,1,146.2251667,1,58.83820833,1,361.480375,1,390.923,1,11.138,1,10.175,1,-9999,1,54.685,-9999,-9999,-9999,-9999,4.98624,142.226,-9999,-9999,-9999,-9999,7.74718,-2.78701,0.916667,0.581994,-2.78701,-2.70882,-2.53305,0.916667,0.958333,0.958333,3.71278,3.6883,3.81016,3.915,6.53401,6.34728,6.36939,6.59717,2.49112,2.48507,2.53747,2.61998,5.94685,5.88388,5.93731,6.05567,-9999,-9999
20090604,13.061,1,481.252,357.718,1,281.427,1,9.725,1,98.895,1,0,1,3.349,1,0.445291667,1,203.175,1,744.47975,1,159.6609583,1,57.34383333,1,377.7769167,1,390.781,1,11.169,1,9.753,1,-9999,1,62.1357,-9999,-9999,-9999,-9999,5.08113,109.02,-9999,-9999,-9999,-9999,6.8583,-2.38441,1,0.497386,-2.43152,-2.38441,-2.1315,1,1,1,4.17291,3.94035,4.05051,4.39343,6.33051,6.24251,6.43174,6.45662,2.97099,2.79817,2.96458,2.97965,6.14427,6.01138,6.13181,6.18314,-9999,-9999
20090605,15.257,1,482.072,311.888,1,309.898,1,10.318,1,98.216,1,1.1,1,5.387,1,0.796083333,1,179.694375,1,650.6298333,1,187.732125,1,50.04175,1,391.2642917,1,391.872,1,12.418,1,9.245,1,-9999,1,60.6941,-9999,-9999,-9999,-9999,5.00119,66.1647,-9999,-9999,-9999,-9999,6.77646,-1.70335,1,0.497583,-1.78366,-1.72487,-1.70335,1,1,1,4.62528,4.24547,4.35095,4.63251,5.92689,5.97034,6.05181,6.35015,3.82727,3.58568,3.60474,3.74018,5.82879,5.62145,5.80092,5.82798,-9999,-9999
20090606,9.568,1,482.842,312.482,1,292.883,1,5.78,1,98.817,1,0.6,1,2.633,1,0.381041667,1,192.2875417,1,653.19575,1,207.70525,1,50.051125,1,362.0252917,1,391.413,1,11.651,1,8.914,1,-9999,1,70.0292,-9999,-9999,-9999,-9999,4.61465,120.697,-9999,-9999,-9999,-9999,6.63677,-3.69112,1,0.53554,-3.71207,-3.69112,-3.65533,1,1,1,4.22668,4.07926,4.28331,4.31072,7.84351,7.8113,7.93875,7.95205,3.18426,3.03497,3.18776,3.29864,7.44077,7.09804,7.40483,7.44944,-9999,-9999
20090607,9.542,1,483.563,152.751,1,334.827,1,3.672,1,98.895,1,0.4,1,3.596,1,0.458583333,1,101.9724167,1,327.6355417,1,216.0957917,1,25.74570833,1,359.5703333,1,392.276,1,11.123,1,8.711,1,-9999,1,27.2536,-9999,-9999,-9999,-9999,3.83189,38.2571,-9999,-9999,-9999,-9999,4.88283,-1.224,1,0.528554,-1.24974,-1.2349,-1.224,1,1,1,4.43592,4.26913,4.41207,4.47303,5.52155,5.49486,5.66102,5.72277,3.93443,3.89115,3.93933,4.14083,5.60156,5.48131,5.59138,5.60888,-9999,-9999
20090608,8.313,1,484.235,31.66,1,349.777,1,3.777,1,98.427,1,19.5,1,4.421,0.333333,-9999,0,23.273375,1,71.65233333,1,68.21491667,1,4.389772727,0.916666667,353.8380417,1,390.004,1,10.621,1,10.22,1,-9999,1,8.37781,-9999,-9999,-9999,-9999,1.2319,-14.6076,-9999,-9999,-9999,-9999,2.57513,2.87063,1,0.340468,2.82428,2.90643,3.01316,1,1,1,4.36476,4.25287,4.29652,4.55967,1.47224,1.31333,1.39423,1.58883,4.08778,4.08735,4.09711,4.4491,2.10766,2.10579,2.14314,2.18697,-9999,-9999
20090609,9.918,1,484.856,145.242,1,350.022,1,3.661,1,98.35,1,0.3,1,3.802,0.583333,0.524642857,0.583333333,109.239625,1,290.6105,1,256.9747083,1,22.92129167,1,362.98975,1,385.056,1,10.913,1,11.93,1,-9999,1,32.2994,-9999,-9999,-9999,-9999,3.86404,29.4054,-9999,-9999,-9999,-9999,4.94589,-1.42433,1,0.557094,-1.5321,-1.50086,-1.4849,1,1,1,4.71076,4.42731,4.53697,4.85114,5.99507,5.95309,6.04875,6.31619,5.07904,5.04287,5.07205,5.09563,6.46507,6.26343,6.44682,6.46507,-9999,-9999
20090610,12.117,1,485.428,286.856,1,320.555,1,6.255,1,98.596,1,0,1,2.006,1,0.307375,1,186.4328333,1,610.587125,1,265.099875,1,45.191125,1,375.37875,1,383.769,1,11.565,1,11.147,1,-9999,1,62.0013,-9999,-9999,-9999,-9999,5.86983,87.668,-9999,-9999,-9999,-9999,5.66395,-3.49969,1,0.479513,-3.49969,-3.4799,-3.43578,1,1,1,5.15433,4.63502,4.97029,5.18531,8.30511,8.15309,8.39029,8.6729,5.47667,5.45523,5.51037,5.63704,8.99983,8.89743,8.98393,9.125,-9999,-9999
20090611,14.432,1,485.951,230.641,1,329.607,1,6.565,1,98.42,1,0,1,2.141,1,0.274083333,1,146.397125,1,527.3885833,1,278.481875,1,38.688,1,385.0362083,1,386.619,1,12.265,1,10.514,1,-9999,1,64.7871,-9999,-9999,-9999,-9999,4.62556,54.3819,-9999,-9999,-9999,-9999,4.94116,-2.27182,0.916667,0.493095,-2.46009,-2.35724,-2.31733,0.958333,0.958333,0.958333,5.62865,4.86347,5.37975,5.59442,7.31709,7.18338,7.7871,8.04391,4.6966,4.6966,5.28674,5.66677,6.32088,6.32964,6.65949,6.88407,-9999,-9999
20090612,14.59,1,486.422,352.677,1,299.293,1,8.392,1,98.661,0,0,1,2.865,1,0.358583333,1,207.3423333,1,744.3650417,1,154.3279167,1,57.01354167,1,386.7756667,1,383.781,1,12.738,1,9.935,1,-9999,1,79.3771,-9999,-9999,-9999,-9999,4.10671,104.204,-9999,-9999,-9999,-9999,5.7828,-4.5545,0.875,0.500098,-4.64902,-4.5545,-4.45963,0.875,0.875,0.875,5.77776,4.94395,5.4694,5.77776,9.73784,9.58245,9.84134,10.2373,4.53721,5.2934,5.6334,6.04701,8.81889,9.35784,9.55036,9.86455,-9999,-9999
20090613,17.357,1,486.844,348.163,1,321.13,1,11.13,1,98.708,1,0,1,2.818,1,0.376041667,1,213.96275,1,740.8584167,1,145.2957917,1,55.26645833,1,399.5207917,1,382.199,1,13.275,1,9.374,1,-9999,1,89.5056,-9999,-9999,-9999,-9999,4.0096,90.7589,-9999,-9999,-9999,-9999,5.57419,-3.83927,0.625,0.515207,-3.92016,-3.87294,-3.83927,0.916667,0.666667,0.625,6.34172,5.19056,5.95439,6.17673,9.31781,9.08597,9.74402,10.0163,6.56944,7.16738,8.11514,10.1294,9.56265,9.96411,10.5252,12.0307,-9999,-9999
20090614,16.76,1,487.216,259.102,1,337.983,1,7.339,1,98.738,1,0,1,3.255,1,0.397416667,1,154.0934583,1,550.0310833,1,292.5847917,1,43.80170833,1,398.5462083,1,383.25,1,13.965,1,8.863,1,-9999,1,67.5403,-9999,-9999,-9999,-9999,3.91569,53.0358,-9999,-9999,-9999,-9999,5.29931,-6.13268,0.708333,0.709274,-6.13268,-6.00702,-5.87044,0.708333,0.708333,0.875,6.38523,5.2355,5.94012,6.3229,11.6857,11.2912,11.7277,12.3227,6.18767,6.57222,7.51273,9.63165,10.0597,10.4014,11.0527,12.7369,-9999,-9999
20090615,16.844,1,487.537,358.308,1,306.722,1,9.182,1,99.025,1,0,1,3.05,1,0.330541667,1,207.3564583,1,766.46925,1,138.14725,1,58.533875,1,398.265125,1,384.774,1,14.059,1,8.182,1,-9999,1,85.6163,-9999,-9999,-9999,-9999,3.91216,105.052,-9999,-9999,-9999,-9999,5.3424,-4.81662,0.75,0.587649,-4.94794,-4.86495,-4.80723,0.791667,0.791667,0.708333,6.53106,5.31332,6.02267,6.51114,10.4259,10.1714,10.8324,11.2937,4.95543,5.42182,6.01702,6.40124,11.0494,11.1717,11.5386,11.7949,-9999,-9999
20090616,18.515,1,487.807,343.922,1,319.62,1,11.472,1,98.938,1,0,1,3.421,1,0.391666667,1,201.4503333,1,725.08825,1,173.1192917,1,55.514625,1,405.9185,1,385.775,1,14.509,1,7.569,1,-9999,1,87.1518,-9999,-9999,-9999,-9999,5.0264,76.212,-9999,-9999,-9999,-9999,5.12019,-3.96792,0.708333,0.755823,-4.22705,-4.02323,-3.96792,0.75,0.708333,0.708333,6.94087,5.49252,6.35118,6.83001,9.81533,9.61855,10.2786,10.8221,3.86422,3.87731,4.28851,5.30868,9.16857,9.16857,9.37124,9.86266,-9999,-9999
20090617,18.055,1,488.028,172.183,1,355.286,1,6.31,1,98.552,1,0,1,2.628,1,0.30925,1,111.2260833,1,413.3862917,1,301.6271667,1,31.43779167,1,400.24125,1,384.756,1,14.733,1,7.169,1,-9999,1,37.8183,-9999,-9999,-9999,-9999,3.51874,37.8305,-9999,-9999,-9999,-9999,3.70961,-4.6761,0.625,0.608673,-4.92595,-4.72436,-4.6761,0.458333,0.625,0.625,7.00856,5.54053,6.35966,6.98964,10.6107,10.5,10.9142,11.6659,1.60017,1.67165,2.81571,3.62888,6.99846,6.99846,7.69912,8.03331,-9999,-9999
20090618,21.178,1,488.197,273.176,1,373.705,1,10.996,1,98.297,1,0,1,1.838,1,0.271583333,1,185.27025,1,582.61925,1,254.0318333,1,42.10495833,1,419.1492917,1,383.429,1,15.53,1,6.835,1,-9999,1,83.5637,-9999,-9999,-9999,-9999,6.53069,50.8853,-9999,-9999,-9999,-9999,4.31253,-3.96371,0.833333,0.511227,-4.46723,-4.14072,-3.96371,0.875,0.875,0.833333,7.67582,5.8358,6.91782,7.42894,10.2373,10.2373,11.0166,11.5451,2.47929,2.63325,4.45467,5.03845,8.08756,8.20454,9.13527,9.4843,-9999,-9999
20090619,21.361,1,488.315,150.177,1,396.343,1,6.412,1,97.739,1,0,1,2.896,1,0.384916667,1,100.7405417,1,321.67475,1,254.0637917,1,24.61629167,1,420.9267917,1,382.852,1,16.368,1,6.451,1,-9999,1,48.4353,-9999,-9999,-9999,-9999,3.85118,12.2401,-9999,-9999,-9999,-9999,2.69807,-3.55607,1,0.534578,-3.66827,-3.55607,-3.55607,0.791667,1,1,7.86096,5.94779,7.34734,7.64634,9.9815,9.9815,10.4977,11.2024,5.16756,5.51382,7.74478,8.54495,8.10829,8.33533,9.44554,9.79995,-9999,-9999
20090620,19.632,1,488.384,193.983,1,385.036,1,6.508,1,97.681,1,0.9,1,2.578,0.875,0.417619048,0.875,135.6958333,1,387.272375,1,217.1345,1,31.75466667,1,411.3629167,1,392.131,1,16.602,1,6.234,1,-9999,1,57.6242,-9999,-9999,-9999,-9999,5.22845,34.7797,-9999,-9999,-9999,-9999,3.72776,-3.94983,1,0.422914,-4.20552,-3.94983,-3.86793,1,1,1,7.70594,5.91483,7.69289,7.70585,10.5284,10.419,11.4272,11.5662,6.05483,6.44616,9.53805,10.4584,10.5284,10.8667,12.4027,13.0435,-9999,-9999
20090621,21.983,1,488.401,330.37,0.916667,358.38,1,10.67,1,98.312,1,0,1,2.384,1,0.332208333,1,230.5112917,1,767.2394583,1,155.0052083,1,54.63658333,1,421.8856667,1,388.68,1,17.084,1,5.921,1,-9999,1,124.812,-9999,-9999,-9999,-9999,7.26282,95.9885,-9999,-9999,-9999,-9999,5.25361,-5.79483,1,0.449513,-6.17663,-5.88129,-5.79251,1,1,1,8.1311,6.14212,7.90375,8.01007,12.3807,12.3878,13.7065,13.9876,8.75602,9.25592,13.6385,14.5003,15.1852,15.5992,18.0566,18.6541,-9999,-9999
20090622,24.027,1,488.369,317.981,0.916667,363.49,1,13.142,1,98.352,1,0,1,2.254,1,0.279333333,1,205.6579583,1,717.3585417,1,211.1092917,1,50.6495,1,432.497375,1,387.174,1,17.643,1,5.492,1,-9999,1,120.77,-9999,-9999,-9999,-9999,7.56878,57.2606,-9999,-9999,-9999,-9999,4.19806,-5.16573,1,0.428547,-5.59085,-5.52654,-5.25081,1,1,1,8.36346,6.35497,7.91568,8.33446,12.0044,12.3542,13.4418,13.6282,9.10297,10.5914,13.1162,14.0076,13.947,14.5585,16.0035,16.8649,-9999,-9999
20090623,26.164,1,488.285,253.774,1,396.669,1,14.247,1,98.41,1,0,1,2.43,1,0.234333333,1,166.5155417,1,553.04,1,269.1050417,1,39.06370833,1,444.4155833,1,380.235,1,18.531,1,5.096,1,-9999,1,109.899,-9999,-9999,-9999,-9999,6.66051,28.3407,-9999,-9999,-9999,-9999,3.18667,-5.14949,1,0.452714,-5.54748,-5.14949,-4.99486,1,1,1,8.60137,6.57631,7.92722,8.59085,12.5752,12.1421,13.0384,13.2066,6.91894,6.80623,8.06064,8.76484,10.4683,10.3956,10.78,11.3446,-9999,-9999
20090624,25.937,1,488.151,313.63,1,389.288,1,12.328,1,98.31,1,0,1,2.463,1,0.318333333,1,203.6992083,1,673.7715417,1,202.523125,1,48.09604167,1,450.6174167,1,384.495,1,19.435,1,4.767,1,-9999,1,122.417,-9999,-9999,-9999,-9999,7.82161,47.3728,-9999,-9999,-9999,-9999,3.78485,-4.84272,1,0.452237,-4.99101,-4.9064,-4.84848,1,1,1,8.43702,6.64509,7.74926,8.42627,11.9827,11.9607,12.5929,13.4179,4.40998,3.09784,4.8664,5.3106,10.4753,9.6538,10.4753,10.6393,-9999,-9999
20090625,22.795,1,487.967,255.782,1,371.243,1,13.761,1,98.114,1,0,1,2.045,1,0.28875,1,155.0003333,1,553.6066667,1,251.0637083,1,41.20866667,1,430.3184167,1,381.965,1,19.037,1,4.494,1,-9999,1,125.617,-9999,-9999,-9999,-9999,7.31326,30.3894,-9999,-9999,-9999,-9999,3.12967,-4.45569,0.875,0.425382,-5.56992,-4.55373,-4.40351,0.958333,0.875,0.875,7.8095,6.52871,7.36642,7.806,11.396,11.0948,11.9063,12.6745,2.34279,2.3299,3.37975,3.75269,9.22402,9.10761,9.68918,9.91013,-9999,-9999
